date,code,open,close,high,low,volume,amount,amplitude,pct_change,price_change,turnover_rate,RSI,MACD,MACD_signal,MACD_hist,MA20,MA50,BB_upper,BB_lower,BB_middle
2020-09-15,000021,20.53,20.61,20.74,20.26,139393,293787280.0,2.34,0.34,0.07,0.95,33.721801070436086,-1.1803833109681428,-0.7092695410804225,-0.47111376988772025,23.6205,24.4502,28.01328260331624,19.227717396683758,23.6205
2020-09-16,000021,20.59,20.18,20.6,20.01,139150,289832880.0,2.86,-2.09,-0.43,0.95,31.9969142051889,-1.2367988280133204,-0.8147753984670021,-0.42202342954631833,23.354,24.3076,27.899967003839542,18.808032996160456,23.354
2020-09-17,000021,20.26,20.47,20.69,19.95,176093,369008208.0,3.67,1.44,0.29,1.2,34.43276643733765,-1.243770542757968,-0.9005744273251953,-0.3431961154327726,23.066499999999998,24.1752,27.578250325538622,18.554749674461373,23.066499999999998
2020-09-18,000021,20.3,20.85,20.91,20.28,178852,380016864.0,3.08,1.86,0.38,1.22,37.587510327195474,-1.2047452988370146,-0.9614086016275593,-0.2433366972094554,22.817500000000003,24.042599999999997,27.24051650460384,18.394483495396166,22.817500000000003
2020-09-21,000021,20.98,21.02,21.63,20.85,230325,501985424.0,3.74,0.82,0.17,1.57,39.00150055309651,-1.1468794205646233,-0.9985027654149721,-0.14837665514965126,22.570500000000003,23.9042,26.811983113251543,18.329016886748462,22.570500000000003
2020-09-22,000021,20.69,20.95,21.28,20.65,140102,301807184.0,3.0,-0.33,-0.07,0.95,38.61357471130369,-1.0940571008860864,-1.017613632509195,-0.07644346837689153,22.371000000000002,23.7852,26.522298110229862,18.219701889770143,22.371000000000002
2020-09-23,000021,20.91,21.52,21.52,20.9,187949,411052336.0,2.96,2.72,0.57,1.28,43.538308700798886,-0.994734119931266,-1.013037729993609,0.018303610062343045,22.240499999999997,23.711,26.32598393706278,18.155016062937214,22.240499999999997
2020-09-24,000021,21.35,20.99,21.43,20.93,154850,337091424.0,2.32,-2.46,-0.53,1.05,40.300807911788354,-0.9478601705230041,-1.000002218099488,0.052142047576483996,22.054499999999997,23.667599999999997,26.009984673209846,18.09901532679015,22.054499999999997
2020-09-25,000021,21.08,20.63,21.31,20.33,193439,411708432.0,4.67,-1.72,-0.36,1.32,38.22177894845821,-0.9290516896986034,-0.9858121124193112,0.056760422720707804,21.7905,23.6076,25.368200238980076,18.212799761019927,21.7905
2020-09-28,000021,20.52,18.71,20.56,18.61,435942,857877872.0,9.45,-9.31,-1.92,2.97,29.485310637912974,-1.0568906099678195,-1.000027811929013,-0.05686279803880656,21.482,23.499199999999995,25.004519552819843,17.959480447180155,21.482
2020-09-29,000021,18.91,20.21,20.39,18.81,395420,810415200.0,8.44,8.02,1.5,2.69,40.85871499262815,-1.0253468510907915,-1.0050916197613686,-0.020255231329422863,21.2485,23.428399999999996,24.442928117832388,18.054071882167612,21.2485
2020-09-30,000021,20.33,20.07,20.34,19.77,171337,353206816.0,2.82,-0.69,-0.14,1.17,40.20688731782225,-1.000116306659038,-1.0040965571409026,0.003980250481864678,21.0135,23.331000000000003,23.802953530711385,18.224046469288616,21.0135
2020-10-09,000021,20.55,21.0,21.12,20.48,190627,408644736.0,3.19,4.63,0.93,1.3,46.331860958663,-0.8947634150767918,-0.9822299287280806,0.08746651365128877,20.8365,23.266400000000004,23.109940344499552,18.56305965550045,20.8365
2020-10-12,000021,21.63,22.59,22.92,21.63,498803,1152182384.0,6.14,7.57,1.59,3.4,54.847771832879346,-0.6751876348903991,-0.9208214699605444,0.24563383507014525,20.740000000000002,23.261599999999998,22.48143618889647,18.998563811103534,20.740000000000002
2020-10-13,000021,22.66,22.63,22.73,22.03,275623,632271488.0,3.1,0.18,0.04,1.88,55.04104799840207,-0.4922699993040176,-0.8351111758292391,0.3428411765252215,20.736,23.249599999999997,22.459593919691716,19.012406080308285,20.736
2020-10-14,000021,22.74,22.23,23.31,22.14,328330,759390736.0,5.17,-1.77,-0.4,2.24,52.61556606161174,-0.3752573788382847,-0.7431404164310482,0.36788303759276353,20.781,23.224800000000002,22.608160638804986,18.953839361195012,20.781
2020-10-15,000021,22.51,22.47,22.9,22.13,249250,573725872.0,3.46,1.08,0.24,1.7,53.927432727320465,-0.2601590878313651,-0.6465441507111116,0.3863850628797465,20.908,23.187199999999997,22.831461463091532,18.98453853690847,20.908
2020-10-16,000021,22.34,22.76,23.23,22.33,367065,859441840.0,4.01,1.29,0.29,2.5,55.5295594753602,-0.14388368504438986,-0.5460120575777673,0.4021283725333774,21.049,23.1644,23.078471852477435,19.019528147522564,21.049
2020-10-19,000021,23.42,21.67,23.42,21.22,444878,1004174576.0,9.67,-4.79,-1.09,3.03,48.67784875523366,-0.13809658958400206,-0.46442896397901423,0.32633237439501217,21.105,23.1038,23.138110916796766,19.071889083203235,21.105
2020-10-20,000021,21.73,22.1,22.1,21.38,201505,451888928.0,3.32,1.98,0.43,1.37,51.234179075209816,-0.09768679582348128,-0.3910805303479077,0.2933937345244264,21.183,23.033199999999997,23.242942717649733,19.123057282350267,21.183
2020-10-21,000021,22.11,21.9,22.29,21.67,166806,375861584.0,2.81,-0.9,-0.2,1.14,49.987037544848164,-0.0808678771128335,-0.32903799970089287,0.24817012258805937,21.2475,22.9712,23.31241525249782,19.182584747502176,21.2475
2020-10-22,000021,21.89,21.87,22.1,21.66,153219,344892912.0,2.01,-0.14,-0.03,1.04,49.79125005789941,-0.06916225274280663,-0.27706285030927563,0.207900597566469,21.332,22.9006,23.353114544007376,19.310885455992626,21.332
2020-10-23,000021,21.88,21.23,22.07,21.16,154415,341767328.0,4.16,-2.93,-0.64,1.05,45.6806674863812,-0.110257136752125,-0.2437017075978455,0.1334445708457205,21.369999999999997,22.793999999999997,23.353078414989714,19.38692158501028,21.369999999999997
2020-10-26,000021,21.23,21.32,21.59,20.81,101693,221975141.0,3.67,0.42,0.09,0.69,46.351410066755705,-0.13401800443176626,-0.22176496696462966,0.0877469625328634,21.3935,22.716800000000003,23.362461909229864,19.424538090770135,21.3935
2020-10-27,000021,21.25,21.2,21.45,21.1,85013,185521312.0,1.64,-0.56,-0.12,0.58,45.54388694665718,-0.16067944772001397,-0.20954786311570653,0.04886841539569256,21.4025,22.6424,23.36618913018281,19.43881086981719,21.4025
2020-10-28,000021,21.2,21.26,21.49,20.62,160361,347646608.0,4.1,0.28,0.06,1.09,46.049989162692405,-0.17495061328522254,-0.20262841314960975,0.027677799864387204,21.418,22.588999999999995,23.372027635423336,19.463972364576662,21.418
2020-10-29,000021,21.13,21.04,21.31,20.7,131212,283701824.0,2.87,-1.03,-0.22,0.89,44.41984956519953,-0.2016878442746588,-0.20244029937461958,0.0007524550999607749,21.394,22.515800000000002,23.354208152211932,19.433791847788065,21.394
2020-10-30,000021,20.23,20.62,21.43,20.23,215291,461571456.0,5.7,-2.0,-0.42,1.47,41.40633464969919,-0.25384165380456025,-0.21272057026060773,-0.041121083543952525,21.3755,22.4428,23.35747351142696,19.393526488573038,21.3755
2020-11-02,000021,20.58,20.73,20.91,19.96,181980,382423040.0,4.61,0.53,0.11,1.24,42.50646302670593,-0.2830351894327805,-0.2267834940950423,-0.05625169533773819,21.3805,22.3642,23.35541746662946,19.40558253337054,21.3805
2020-11-03,000021,20.69,20.91,21.38,20.53,191628,414016368.0,4.1,0.87,0.18,1.3,44.34782572281752,-0.2883231710283063,-0.23909142948169512,-0.04923174154661117,21.4905,22.2744,23.06207850583358,19.918921494166423,21.4905
2020-11-04,000021,20.93,20.71,21.11,20.58,132593,283972512.0,2.53,-0.96,-0.2,0.9,42.71100077730157,-0.30513485836350895,-0.2523001152580579,-0.052834743105451054,21.5155,22.165,23.019248316706655,20.011751683293344,21.5155
2020-11-05,000021,21.04,21.32,22.09,20.91,365520,802902336.0,5.7,2.95,0.61,2.49,48.9052758131416,-0.2661681192858083,-0.255073716063608,-0.011094403222200289,21.578,22.0812,22.932763447985693,20.223236552014306,21.578
2020-11-06,000021,21.02,21.13,21.24,20.76,233860,503519200.0,2.25,-0.89,-0.19,1.59,47.19364072629192,-0.24776206309346804,-0.25361138546958006,0.0058493223761120205,21.5845,21.979400000000002,22.92931931871835,20.239680681281648,21.5845
2020-11-09,000021,21.38,22.37,22.73,21.38,613765,1401841120.0,6.39,5.87,1.24,4.18,57.61877661381976,-0.13160048558558302,-0.22920920549278068,0.09760871990719766,21.5735,21.9102,22.888509885893672,20.258490114106326,21.5735
2020-11-10,000021,22.28,21.63,22.28,21.46,364266,811822208.0,3.67,-3.31,-0.74,2.48,51.13128348677991,-0.09812232103569585,-0.20299182860136372,0.10486950756566787,21.5235,21.823599999999995,22.746876883874343,20.300123116125654,21.5235
2020-11-11,000021,21.53,20.92,21.61,20.87,202990,439723728.0,3.42,-3.28,-0.71,1.38,45.8026615825444,-0.12741296338509045,-0.18787605555810907,0.06046309217301862,21.458000000000002,21.7432,22.6631987387971,20.252801261202904,21.458000000000002
2020-11-12,000021,21.12,20.86,21.31,20.72,117955,253494881.0,2.82,-0.29,-0.06,0.8,45.37233622526941,-0.15369579755188312,-0.1810400039568639,0.02734420640498078,21.3775,21.677799999999998,22.51472249362125,20.240277506378753,21.3775
2020-11-13,000021,20.83,21.03,21.03,20.52,120264,256894684.0,2.44,0.81,0.17,0.82,46.89472726941249,-0.15897498902100082,-0.17662700096969128,0.017652011948690455,21.291,21.604200000000002,22.24243891028176,20.33956108971824,21.291
2020-11-16,000021,21.04,20.87,21.1,20.74,98946,212227858.0,1.71,-0.76,-0.16,0.67,45.60648963357793,-0.1740629596703549,-0.176114192709824,0.002051233039469108,21.250999999999998,21.503400000000003,22.20260706176349,20.299392938236505,21.250999999999998
2020-11-17,000021,20.78,20.36,20.87,19.81,231332,480039216.0,5.08,-2.44,-0.51,1.57,41.67644475887076,-0.22458415650764962,-0.18580818546938915,-0.03877597103826047,21.164,21.412999999999997,22.10734299170459,20.22065700829541,21.164
2020-11-18,000021,20.41,20.07,20.47,20.03,115498,239574066.0,2.16,-1.42,-0.29,0.79,39.58743379626743,-0.28474083030886277,-0.2055947144372839,-0.07914611587157888,21.072499999999998,21.316800000000004,22.06619764012912,20.078802359870878,21.072499999999998
2020-11-19,000021,19.94,20.07,20.25,19.66,104920,216492034.0,2.94,0.0,0.0,0.71,39.58743379626743,-0.3286272176994558,-0.23020121508971828,-0.09842600260973752,20.982499999999998,21.222800000000003,21.99681503981662,19.968184960183375,20.982499999999998
2020-11-20,000021,20.03,20.13,20.25,19.94,99945,206437813.0,1.54,0.3,0.06,0.68,40.3054060753795,-0.3544797751399571,-0.2550569270997661,-0.09942284804019103,20.927500000000002,21.1346,21.999803595069146,19.855196404930858,20.927500000000002
2020-11-23,000021,20.12,19.9,20.12,19.66,148501,303753904.0,2.29,-1.14,-0.23,1.01,38.42043810846664,-0.38904255062593407,-0.2818540518049997,-0.1071884988209344,20.856500000000004,21.042199999999998,22.00105711958741,19.711942880412597,20.856500000000004
2020-11-24,000021,19.93,19.99,20.41,19.93,140325,290041136.0,2.41,0.45,0.09,0.96,39.610585768400576,-0.40450862770895313,-0.3063849669857904,-0.09812366072316275,20.796,20.987799999999996,21.98844957964613,19.60355042035387,20.796
2020-11-25,000021,19.97,19.56,20.03,19.51,165708,336271424.0,2.6,-2.15,-0.43,1.13,36.02786164424075,-0.4463181339397053,-0.3343716003765734,-0.11194653356313194,20.711,20.952399999999997,21.99766856649187,19.424331433508126,20.711
2020-11-26,000021,19.56,19.54,19.73,19.44,94394,189956906.0,1.48,-0.1,-0.02,0.64,35.8653727529059,-0.4755840646453997,-0.36261409323033866,-0.11296997141506104,20.636,20.9446,22.009177337417956,19.262822662582042,20.636
2020-11-27,000021,19.52,19.68,19.8,19.39,114438,230335293.0,2.1,0.72,0.14,0.78,37.97419663193844,-0.48192536004563635,-0.3864763465933982,-0.09544901345223816,20.589000000000002,20.9394,22.024101390145756,19.15389860985425,20.589000000000002
2020-11-30,000021,20.13,20.0,20.31,19.86,218273,451488848.0,2.29,1.63,0.32,1.49,42.61855617633617,-0.45587451900541964,-0.4003559810758025,-0.05551853792961714,20.552500000000002,20.928399999999996,22.008382893641617,19.096617106358387,20.552500000000002
2020-12-01,000021,19.89,20.12,20.17,19.73,143765,295443264.0,2.2,0.6,0.12,0.98,44.302791665874814,-0.4206965151248454,-0.4044240878856111,-0.016272427239234277,20.512999999999998,20.92,21.97080794345424,19.055192056545756,20.512999999999998
2020-12-02,000021,20.06,20.46,20.58,20.06,213648,447309888.0,2.58,1.69,0.34,1.45,48.881004788421414,-0.3612186315702637,-0.3957829966225417,0.034564365052278,20.5005,20.917,21.955621644398946,19.045378355601052,20.5005
2020-12-03,000021,21.23,20.65,21.41,20.58,277391,595865632.0,4.06,0.93,0.19,1.89,51.29055048311067,-0.2953460033543358,-0.3756955979689005,0.0803495946145647,20.467000000000002,20.926399999999997,21.875205950846077,19.058794049153928,20.467000000000002
2020-12-04,000021,20.55,20.78,21.12,20.55,184899,396110640.0,2.76,0.63,0.13,1.26,52.92553151190168,-0.23000025756288878,-0.3465565298876982,0.11655627232480942,20.4495,20.932599999999997,21.83279281065084,19.06620718934916,20.4495
2020-12-07,000021,21.03,20.61,21.23,20.58,170214,365986240.0,3.13,-0.82,-0.17,1.16,50.536641653138815,-0.18974361618710844,-0.31519394714758026,0.1254503309604718,20.3615,20.9278,21.433885658239756,19.289114341760243,20.3615
2020-12-08,000021,20.59,20.4,20.77,20.28,152733,321460896.0,2.38,-1.02,-0.21,1.04,47.673996510029475,-0.1727933288848611,-0.28671382349503644,0.11392049461017534,20.3,20.915399999999998,21.20186473486789,19.39813526513211,20.3
2020-12-09,000021,20.38,19.81,20.4,19.78,154136,318052592.0,3.04,-2.89,-0.59,1.05,40.698749339603566,-0.20460956158099464,-0.2702929711122281,0.06568340953123347,20.2445,20.8926,21.123237162067436,19.36576283793256,20.2445
2020-12-10,000021,19.74,19.89,20.12,19.62,111752,228766346.0,2.52,0.4,0.08,0.76,41.93921180366237,-0.2208233101425705,-0.2603990389182966,0.03957572877572607,20.195999999999998,20.86,21.039881508268984,19.352118491731012,20.195999999999998
2020-12-11,000021,19.82,20.11,20.13,19.57,155948,319007744.0,2.82,1.11,0.22,1.06,45.326220036672865,-0.21346002699118216,-0.2510112365328737,0.037551209541691555,20.15,20.8424,20.90235629857026,19.397643701429736,20.15
2020-12-14,000021,20.01,19.98,20.11,19.76,107568,220336814.0,1.74,-0.65,-0.13,0.73,43.703819527174424,-0.21562885042538227,-0.24393475931137543,0.02830590888599316,20.1055,20.8294,20.78389442804194,19.42710557195806,20.1055
2020-12-15,000021,19.9,20.05,20.38,19.88,111072,229599322.0,2.5,0.35,0.07,0.76,44.84855421813318,-0.20928671664391274,-0.2370051507778829,0.027718434133970155,20.09,20.856199999999998,20.758520755099163,19.421479244900837,20.09
2020-12-16,000021,20.0,19.46,20.06,19.41,159410,321429936.0,3.24,-2.94,-0.59,1.09,37.860572695594286,-0.24899830166818404,-0.23940378095594314,-0.0095945207122409,20.0595,20.8412,20.78234092302412,19.33665907697588,20.0595
2020-12-17,000021,19.44,19.54,19.56,18.88,129631,257755174.0,3.49,0.41,0.08,0.88,39.24293768600866,-0.2708920129929737,-0.24570142736334927,-0.02519058562962445,20.033,20.8306,20.79039289671766,19.275607103282344,20.033
2020-12-18,000021,20.11,19.69,20.11,19.29,117675,237528692.0,4.2,0.77,0.15,0.8,41.85482892194703,-0.2729923051933909,-0.25115960292935763,-0.021832702264033277,20.011000000000003,20.8044,20.781296046983478,19.240703953016528,20.011000000000003
2020-12-21,000021,19.55,19.78,19.99,19.34,147568,299008928.0,3.3,0.46,0.09,1.0,43.42630860997731,-0.2643473226701438,-0.25379714687751487,-0.010550175792628957,20.005,20.7482,20.780512733614586,19.229487266385412,20.005
2020-12-22,000021,19.58,19.03,19.58,19.01,190385,377627936.0,2.88,-3.79,-0.75,1.3,34.94938774848977,-0.31439074294201674,-0.26591586609041523,-0.04847487685160151,19.957,20.676199999999998,20.841468201801725,19.072531798198277,19.957
2020-12-23,000021,18.96,19.06,19.11,18.44,186761,361408080.0,3.52,0.16,0.03,1.27,35.49181897765973,-0.34762258796479983,-0.2822572104652922,-0.06536537749950766,19.932000000000002,20.612799999999996,20.885511405279654,18.97848859472035,19.932000000000002
2020-12-24,000021,18.88,18.29,19.05,18.19,145347,277548896.0,4.51,-4.04,-0.77,0.99,28.843704514756567,-0.43112192423091145,-0.31203015321841604,-0.1190917710124954,19.8695,20.5292,21.053585723247426,18.68541427675257,19.8695
2020-12-25,000021,18.38,18.14,18.54,18.04,125298,236140150.0,2.73,-0.82,-0.15,0.85,27.753100828658162,-0.5035943737359183,-0.3503429973219165,-0.15325137641400183,19.7925,20.4368,21.195851345885412,18.38914865411459,19.7925
2020-12-28,000021,17.93,17.55,17.93,17.11,171538,309737600.0,4.52,-3.25,-0.59,1.17,23.92173186055922,-0.6017013427357298,-0.4006146664046792,-0.20108667633105065,19.669999999999998,20.354400000000002,21.374851899725723,17.965148100274273,19.669999999999998
2020-12-29,000021,17.51,17.83,18.18,17.43,147827,272948416.0,4.27,1.6,0.28,1.01,28.935733209831383,-0.6493725994422945,-0.4503662530122023,-0.19900634643009224,19.555500000000002,20.269,21.423841242920695,17.68715875707931,19.555500000000002
2020-12-30,000021,17.81,17.81,17.91,17.55,115167,210936479.0,2.02,-0.11,-0.02,0.78,28.789778270546222,-0.6809170586916871,-0.4964764141480993,-0.18444064454358777,19.423000000000002,20.1872,21.389266512962692,17.45673348703731,19.423000000000002
2020-12-31,000021,17.84,18.44,18.48,17.63,175751,331413616.0,4.77,3.54,0.63,1.2,39.19433504587959,-0.647615229799424,-0.5267041772783643,-0.12091105252105971,19.3125,20.1186,21.238510124583584,17.386489875416416,19.3125
2021-01-04,000021,18.54,18.85,19.03,18.31,227860,439290160.0,3.9,2.22,0.41,1.55,44.84257596206397,-0.5814372700713051,-0.5376507958369524,-0.04378647423435267,19.216,20.070999999999998,21.0282737100114,17.4037262899886,19.216
2021-01-05,000021,18.78,19.11,19.25,18.53,229813,448326320.0,3.82,1.38,0.26,1.56,48.13287606999478,-0.5022216347279489,-0.5305649636151517,0.028343328887202812,19.141,20.0268,20.83671106029255,17.445288939707446,19.141
2021-01-06,000021,19.13,18.7,19.25,18.53,172656,334864640.0,3.77,-2.15,-0.41,1.17,43.70534811434858,-0.46714133199764873,-0.5178802372916511,0.05073890529400238,19.056,19.9768,20.65862784201402,17.45337215798598,19.056
2021-01-07,000021,18.51,18.25,18.67,17.99,176013,331422448.0,3.64,-2.41,-0.45,1.2,39.41943613622135,-0.47023065228590255,-0.5083503202905014,0.03811966800459887,18.978,19.916600000000003,20.578094997179395,17.377905002820608,18.978
2021-01-08,000021,18.26,18.79,19.03,18.26,187983,363200096.0,4.22,2.96,0.54,1.28,46.23322372919328,-0.4242153829700257,-0.4915233328264063,0.06730794985638061,18.923000000000002,19.8716,20.46861444092585,17.377385559074153,18.923000000000002
2021-01-11,000021,18.69,18.66,19.18,18.49,188082,364837008.0,3.67,-0.69,-0.13,1.28,44.923255458659035,-0.39369954082259895,-0.4719585744256449,0.07825903360304592,18.8505,19.8324,20.299616627466037,17.401383372533964,18.8505
2021-01-12,000021,18.53,18.73,18.81,18.34,126198,241810181.0,2.52,0.38,0.07,0.86,45.813555968945224,-0.3597204674498542,-0.44951095303048677,0.08979048558063257,18.788,19.7924,20.14153758721306,17.43446241278694,18.788
2021-01-13,000021,18.69,19.08,19.23,18.37,288314,561741584.0,4.59,1.87,0.35,1.96,50.15233807706042,-0.3010790798507017,-0.4198245783945298,0.1187454985438281,18.7395,19.7558,19.972860855548188,17.50613914445181,18.7395
2021-01-14,000021,18.98,19.63,19.81,18.7,430379,858181872.0,5.82,2.88,0.55,2.93,56.10090177777058,-0.20782922825762284,-0.37742550836714844,0.1695962801095256,18.747999999999998,19.7342,20.003254555856522,17.492745444143473,18.747999999999998
2021-01-15,000021,19.53,18.88,19.68,18.74,268049,529879696.0,4.79,-3.82,-0.75,1.82,47.73541390900642,-0.1922308632971479,-0.34038657935314837,0.14815571605600047,18.714999999999996,19.6854,19.918885376603004,17.51111462339699,18.714999999999996
2021-01-18,000021,18.74,19.44,19.82,18.44,292761,582656944.0,7.31,2.97,0.56,1.99,53.33118168373665,-0.13314689230763577,-0.29893864194404585,0.16579174963641008,18.702499999999997,19.6516,19.870282085835605,17.53471791416439,18.702499999999997
2021-01-19,000021,19.43,20.31,21.44,19.16,550221,1143272384.0,11.73,4.48,0.87,3.74,60.42096936964549,-0.015936978941972768,-0.24233830934363124,0.22640133040165847,18.729,19.6104,20.011776675808598,17.4462233241914,18.729
2021-01-20,000021,19.63,19.9,20.07,19.48,317341,645687920.0,2.9,-2.02,-0.41,2.16,56.09595773540119,0.043369215050404364,-0.18519680446482412,0.22856601951522848,18.7725,19.5758,20.14875397365405,17.396246026345953,18.7725
2021-01-21,000021,19.89,19.63,19.92,19.45,251526,508517648.0,2.36,-1.36,-0.27,1.71,53.385827502095715,0.06780148424613586,-0.13459714672263212,0.20239863096876798,18.801,19.55,20.222743999459308,17.37925600054069,18.801
2021-01-22,000021,19.68,19.06,19.82,18.84,253934,502032176.0,4.99,-2.9,-0.57,1.73,48.102341227631584,0.04070082353913307,-0.09953755267027908,0.14023837620941215,18.8395,19.514,20.245422828607087,17.433577171392916,18.8395
2021-01-25,000021,19.07,20.42,20.53,18.58,519174,1063119904.0,10.23,7.14,1.36,3.53,58.62414739288253,0.1274943136001525,-0.05413117941619277,0.18162549301634529,18.9535,19.5018,20.47874457055206,17.428255429447937,18.9535
2021-01-26,000021,19.98,19.54,20.35,19.38,269707,550119312.0,4.75,-4.31,-0.88,1.83,51.36715759584711,0.12384255437616432,-0.01853643265772135,0.14237898703388566,19.053,19.4752,20.45357273998837,17.65242726001163,19.053
2021-01-27,000021,19.57,19.66,20.29,19.57,219205,447630480.0,3.68,0.61,0.12,1.49,52.23545573163167,0.1291428278687512,0.010999419447573157,0.11814340842117804,19.1445,19.461199999999998,20.449359762579302,17.8396402374207,19.1445
2021-01-28,000021,19.42,19.76,20.41,19.33,329397,679325696.0,5.49,0.51,0.1,2.24,52.98871549670651,0.1398009586350959,0.036759727285077703,0.10304123135001819,19.242,19.455,20.418530492591884,18.065469507408118,19.242
2021-01-29,000021,20.17,20.11,20.39,19.73,307030,631897232.0,3.34,1.77,0.35,2.09,55.62636374722986,0.17447840059009323,0.06430346194608082,0.11017493864401241,19.325499999999998,19.4558,20.499543866300783,18.151456133699213,19.325499999999998
2021-02-01,000021,19.92,19.92,20.17,19.44,251398,509917040.0,3.63,-0.94,-0.19,1.71,53.859719559976135,0.18450228359654375,0.0883432262761734,0.09615905732037035,19.378999999999998,19.4516,20.558998305082884,18.19900169491711,19.378999999999998
2021-02-02,000021,20.11,20.37,20.56,19.75,349807,728265312.0,4.07,2.26,0.45,2.38,57.31723817268107,0.22615059895947454,0.11590470081283363,0.1102458981466409,19.442,19.461000000000002,20.69038455613584,18.19361544386416,19.442
2021-02-03,000021,20.48,20.13,21.15,20.08,492795,1048544800.0,5.25,-1.18,-0.24,3.35,54.95212357715986,0.23705853152063128,0.14013546695439316,0.09692306456623812,19.5135,19.463800000000003,20.74742503824117,18.279574961758833,19.5135
2021-02-04,000021,19.63,19.31,20.22,18.66,419576,834130752.0,7.75,-4.07,-0.82,2.85,47.70858521754867,0.17749000539025062,0.14760637464156465,0.02988363074868597,19.566499999999998,19.4588,20.66209618473161,18.470903815268386,19.566499999999998
2021-02-05,000021,19.23,18.16,19.25,18.1,281514,539265472.0,5.96,-5.96,-1.15,1.91,39.78754682288514,0.03705893784775682,0.1254968872828031,-0.08843794943504626,19.535,19.4312,20.748021022076067,18.321978977923933,19.535
2021-02-08,000021,18.16,18.41,18.7,17.94,132152,250523226.0,4.19,1.38,0.25,0.9,42.04042458197479,-0.0534447069544548,0.08970856843535152,-0.14315327538980632,19.5225,19.405800000000003,20.775813608000195,18.269186391999806,19.5225
2021-02-09,000021,18.49,19.01,19.11,18.45,184575,359194320.0,3.59,3.26,0.6,1.26,47.151152404476264,-0.07587981662052812,0.056590891424175595,-0.1324707080447037,19.5365,19.386000000000003,20.75999131586557,18.31300868413443,19.5365
2021-02-10,000021,19.23,18.87,19.23,18.68,200739,391301248.0,2.89,-0.74,-0.14,1.36,46.129052010698786,-0.10376054565667658,0.02452060400800516,-0.12828114966468174,19.526000000000003,19.361,20.76843953575153,18.283560464248477,19.526000000000003
2021-02-18,000021,19.35,20.81,20.81,19.23,610667,1282770464.0,8.37,10.28,1.94,4.15,59.296265529678344,0.03033586943644906,0.02568365709369394,0.004652212342755119,19.585,19.368,20.94782794218436,18.22217205781564,19.585
2021-02-19,000021,20.78,21.19,21.32,20.63,646723,1392727888.0,3.32,1.83,0.38,4.4,61.29201653612249,0.1653648457124106,0.05361989481743728,0.11174495089497333,19.7005,19.378800000000002,21.19037885413494,18.210621145865062,19.7005
2021-02-22,000021,21.24,21.06,22.01,20.98,529761,1163781888.0,4.86,-0.61,-0.13,3.6,60.204476327642794,0.2589019086555453,0.09467629758505888,0.16422561107048642,19.7815,19.3844,21.378237611506172,18.18476238849383,19.7815
2021-02-23,000021,20.56,20.7,21.0,20.46,313657,666772656.0,2.56,-1.71,-0.36,2.13,57.17881446664601,0.30051753450950613,0.13584454496994833,0.1646729895395578,19.801000000000002,19.386200000000002,21.432231436675504,18.1697685633245,19.801000000000002
2021-02-24,000021,20.6,20.82,21.55,20.42,444138,960613472.0,5.46,0.58,0.12,3.02,57.93765156222262,0.3392703179049512,0.17652969955694892,0.1627406183480023,19.847,19.394599999999997,21.537610540603136,18.156389459396866,19.847
2021-02-25,000021,21.22,20.49,21.22,20.38,245430,521218624.0,4.03,-1.59,-0.33,1.67,55.04861119411072,0.3394410705036037,0.2091119737462799,0.13032909675732382,19.89,19.4082,21.599982456049894,18.180017543950107,19.89
2021-02-26,000021,20.05,20.13,20.46,19.75,215721,445794992.0,3.47,-1.76,-0.36,1.47,52.00220555557384,0.306988628003932,0.22868730459781034,0.07830132340612167,19.9435,19.413,21.6127306611126,18.2742693388874,19.9435
2021-03-01,000021,20.23,20.88,20.9,20.23,251532,533951264.0,3.33,3.73,0.75,1.71,57.30344743392966,0.3378935391166813,0.25052855150158454,0.08736498761509676,19.966500000000003,19.4284,21.673606030684216,18.25939396931579,19.966500000000003
2021-03-02,000021,20.92,21.41,21.5,20.75,334714,726595424.0,3.59,2.54,0.53,2.28,60.61397902166111,0.40053535222078196,0.280529911645424,0.12000544057535795,20.06,19.457,21.865436235373156,18.25456376462684,20.06
2021-03-03,000021,21.38,21.24,21.38,20.66,251699,543686656.0,3.36,-0.79,-0.17,1.71,59.03288864302425,0.4314879368211919,0.3107215166805776,0.12076642014061428,20.139,19.480800000000002,22.004774906037273,18.273225093962726,20.139
2021-03-04,000021,20.95,20.96,21.63,20.85,268970,585937392.0,3.67,-1.32,-0.28,1.83,56.42235724355552,0.4284851135101597,0.33427423604649403,0.09421087746366569,20.199,19.5108,22.0891841180156,18.308815881984405,20.199
2021-03-05,000021,20.74,21.67,21.71,20.61,370388,811273776.0,5.25,3.39,0.71,2.52,61.11774372696586,0.47788762956550457,0.36299691475029616,0.1148907148152084,20.276999999999997,19.5534,22.271904508992442,18.282095491007553,20.276999999999997
2021-03-08,000021,21.88,20.89,22.44,20.83,551777,1232767312.0,7.43,-3.6,-0.78,3.75,54.20757674864398,0.44892506944287547,0.38018254568881205,0.06874252375406342,20.325499999999998,19.5774,22.330468578307,18.320531421692998,20.325499999999998
